EAN,Producto,Link
309976182018,Marca Revlon. Product Revlon Volumazing Mascara NWP. Producto Máscara para Pestañas Volumen + Color intenso y brillante Merch code 901. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Máscara para Pestañas. Familia: Revlon. Descripcion mkt: Mascara de pestañas con fórmula cremosa que otorga más volumen sin grumos Disponible versión a prueba de agua Detalles fórmula: Fórmula cremosa que otorga más volumen sin grumos No se corre ni mancha Dura hasta por 24hs Detalle cepillo: El exclusivo cepillo está diseñado con cerdas onduladas para agarrar con fuerza hasta las pestañas más pequeñas mientras deposita el color. Caracteristicas: Pestañas con más volumen Color intenso y brillante No se corre ni mancha Cepillo cónico Dura hasta por 24horas Disponible versión a prueba de agua. Tono: Blackest Black.,
309976297019,Marca Revlon. Product Revlon Volumazing Mascara WP. Producto Máscara para Pestañas - Volumen + Color intenso y brillante Merch code 951. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Máscara para Pestañas. Familia: Revlon. Descripcion mkt: Mascara de pestañas con fórmula cremosa que otorga más volumen sin grumos Disponible versión a prueba de agua Detalles fórmula: Fórmula cremosa que otorga más volumen sin grumos No se corre ni mancha Dura hasta por 24hs Detalle cepillo: El exclusivo cepillo está diseñado con cerdas onduladas para agarrar con fuerza hasta las pestañas más pequeñas mientras deposita el color. Caracteristicas: Pestañas con más volumen Color intenso y brillante No se corre ni mancha Cepillo cónico Dura hasta por 24horas Disponible versión a prueba de agua. Tono: Blackest Black WP.,
309978914013,Marca Revlon. Product Revlon Volume + Length Magnified Mascara. Producto Máscara para Pestañas Volumen y Alargamiento Merch code 301. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Máscara para Pestañas. Familia: Revlon. Descripcion mkt: Mascara para pestañas con fórmula de fibras con acabado brillante que amplifica el volumen y el largo de la pestaña Disponible versión a prueba de agua Detalles fórmula: Fórmula de fibras con acabado brillante que amplifica el volumen y el largo de la pestaña Detalle cepillo: El cepillo contiene una punta cuadrada diseñada para anclar la máscara a cada pestaña. Caracteristicas: Pestañas más largas y con más volumen Acabado brillante Cepillo de punta cuadrada Disponible versión a prueba de agua. Tono: Blackest Black.,
309978914037,Marca Revlon. Product Revlon Volume + Length Magnified Mascara. Producto Máscara para Pestañas Volumen y Alargamiento Merch code 303. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Máscara para Pestañas. Familia: Revlon. Descripcion mkt: Mascara para pestañas con fórmula de fibras con acabado brillante que amplifica el volumen y el largo de la pestaña Disponible versión a prueba de agua Detalles fórmula: Fórmula de fibras con acabado brillante que amplifica el volumen y el largo de la pestaña Detalle cepillo: El cepillo contiene una punta cuadrada diseñada para anclar la máscara a cada pestaña. Caracteristicas: Pestañas más largas y con más volumen Acabado brillante Cepillo de punta cuadrada Disponible versión a prueba de agua. Tono: Blackened Brown.,
309978957010,Marca Revlon. Product Revlon Volume + Length Magnified Mascara. Producto Máscara para Pestañas Volumen y Alargamiento a prueba de agua Merch code 351. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Máscara para Pestañas. Familia: Revlon. Descripcion mkt: Mascara para pestañas con fórmula de fibras con acabado brillante que amplifica el volumen y el largo de la pestaña Disponible versión a prueba de agua Detalles fórmula: Fórmula de fibras con acabado brillante que amplifica el volumen y el largo de la pestaña Detalle cepillo: El cepillo contiene una punta cuadrada diseñada para anclar la máscara a cada pestaña. Caracteristicas: Pestañas más largas y con más volumen Acabado brillante Cepillo de punta cuadrada Disponible versión a prueba de agua. Tono: Blackest Black WP.,
309977563014,"Marca Revlon. Product So Fierce! Mascara. Producto Máscara para Pestañas Largo + Volumen - Efecto de extensión de Pestañas! Merch code 701. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Máscara para Pestañas. Familia: So Fierce!. Descripcion mkt: Duradera, pestañas largas y con más volumen Una máscara que logra todo! Levanta tus pestañas por fuera, dentro y por ecima Detalles fórmula: Fórmula infundida con polímeros para potenciar las pestañas: las levanta, define y separa No mancha ni se corre Dura hasta por 24hs Oftalmológicamente testeado Detalle cepillo: Su cepillo cónico contiene 252cerdas de varias capas que pei y agarran todas y cada una de las pestañas (¡incluso las más pequeñas!). Caracteristicas: Pestañas más largas y con apariencia de más volumen No mancha No se corre Larga duración Oftalmológicamente testeado Define y separa las pestañas Cepillo cónico contiene 252cerdas. Tono: Blackest Black.",
309977563038,"Marca Revlon. Product So Fierce! Mascara. Producto Máscara para Pestañas Largo + Volumen - Efecto de extensión de Pestañas! Merch code 703. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Máscara para Pestañas. Familia: So Fierce!. Descripcion mkt: Duradera, pestañas largas y con más volumen Una máscara que logra todo! Levanta tus pestañas por fuera, dentro y por ecima Detalles fórmula: Fórmula infundida con polímeros para potenciar las pestañas: las levanta, define y separa No mancha ni se corre Dura hasta por 24hs Oftalmológicamente testeado Detalle cepillo: Su cepillo cónico contiene 252cerdas de varias capas que pei y agarran todas y cada una de las pestañas (¡incluso las más pequeñas!). Caracteristicas: Pestañas más largas y con apariencia de más volumen No mancha No se corre Larga duración Oftalmológicamente testeado Define y separa las pestañas Cepillo cónico contiene 252cerdas. Tono: Blackend Brown.",
309970039042,Marca Revlon. Product ColorStay Looks Book Palette. Producto Paleta de Sombras Merch code 900. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Paletas de sombras altamente pigmentadas con el tamaño ideal para acompañarte a todos lados Dura hasta por 24hs Cada paleta incluye 8tonos Color intenso en una sola pasada. Caracteristicas: Tonos altamente pigmentados Color intenso en una sola pasada Paleta que incluye 8tonos Dura hasta por 24hs. Tono: Original.,
309970039059,Marca Revlon. Product ColorStay Looks Book Palette. Producto Paleta de Sombras Merch code 940. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Paletas de sombras altamente pigmentadas con el tamaño ideal para acompañarte a todos lados Dura hasta por 24hs Cada paleta incluye 8tonos Color intenso en una sola pasada. Caracteristicas: Tonos altamente pigmentados Color intenso en una sola pasada Paleta que incluye 8tonos Dura hasta por 24hs. Tono: Insider.,
309970039011,Marca Revlon. Product ColorStay Looks Book Palette. Producto Paleta de Sombras Merch code 930. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Paletas de sombras altamente pigmentadas con el tamaño ideal para acompañarte a todos lados Dura hasta por 24hs Cada paleta incluye 8tonos Color intenso en una sola pasada. Caracteristicas: Tonos altamente pigmentados Color intenso en una sola pasada Paleta que incluye 8tonos Dura hasta por 24hs. Tono: Maverick.,
309970039028,Marca Revlon. Product ColorStay Looks Book Palette. Producto Paleta de Sombras Merch code 920. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Paletas de sombras altamente pigmentadas con el tamaño ideal para acompañarte a todos lados Dura hasta por 24hs Cada paleta incluye 8tonos Color intenso en una sola pasada. Caracteristicas: Tonos altamente pigmentados Color intenso en una sola pasada Paleta que incluye 8tonos Dura hasta por 24hs. Tono: Enigmna.,
309970101435,"Marca Revlon. Product ColorStay Créme Eye Shadow. Producto Sombra en Crema para Ojos Merch code 720. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Sombra para parpados en crema, con alto pigmento de color y de larga duración Con pincel incorporado para facilitar su aplicación Es a prueba de agua y dura hasta por 24horas. Caracteristicas: Sombra en crema Larga duración A prueba de agua Con cepillo aplicador incluido. Tono: Chocolate.",
309970095802,"Marca Revlon. Product ColorStay Créme Eye Shadow. Producto Sombra en Crema para Ojos Merch code 755. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Sombra para parpados en crema, con alto pigmento de color y de larga duración Con pincel incorporado para facilitar su aplicación Es a prueba de agua y dura hasta por 24horas. Caracteristicas: Sombra en crema Larga duración A prueba de agua Con cepillo aplicador incluido. Tono: Licorice.",
309970101411,"Marca Revlon. Product ColorStay Créme Eye Shadow. Producto Sombra en Crema para Ojos Merch code 705. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Sombra para parpados en crema, con alto pigmento de color y de larga duración Con pincel incorporado para facilitar su aplicación Es a prueba de agua y dura hasta por 24horas. Caracteristicas: Sombra en crema Larga duración A prueba de agua Con cepillo aplicador incluido. Tono: Creme Brulee.",
309970101428,"Marca Revlon. Product ColorStay Créme Eye Shadow. Producto Sombra en Crema para Ojos Merch code 710. Tipo: Revlon Cosmetics. Categoria: Maquillaje para OJOS. Subcategoria: Sombras para Ojos. Familia: ColorStay. Descripcion mkt: Sombra para parpados en crema, con alto pigmento de color y de larga duración Con pincel incorporado para facilitar su aplicación Es a prueba de agua y dura hasta por 24horas. Caracteristicas: Sombra en crema Larga duración A prueba de agua Con cepillo aplicador incluido. Tono: Caramel.",
309970048624,"Marca Revlon. Product Revlon Age Defying 3X Foundation. Producto Base de Maquillaje Merch code 20. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: Age Defying. Descripcion mkt: Base con tecnología de Triple-Escudo que ofrece los beneficios preventivos para la edad de una crema hidratante, un suero suavizante y un primer radiante en una formula potente FPS 20. Caracteristicas: Base con multi-beneficios afirma, levanta, hidrata y cubre FPS 20. Tono: Tender Beige.",
309970048617,"Marca Revlon. Product Revlon Age Defying 3X Foundation. Producto Base de Maquillaje Merch code 30. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: Age Defying. Descripcion mkt: Base con tecnología de Triple-Escudo que ofrece los beneficios preventivos para la edad de una crema hidratante, un suero suavizante y un primer radiante en una formula potente FPS 20. Caracteristicas: Base con multi-beneficios afirma, levanta, hidrata y cubre FPS 20. Tono: Soft Beige.",
309970048600,"Marca Revlon. Product Revlon Age Defying 3X Foundation. Producto Base de Maquillaje Merch code 40. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: Age Defying. Descripcion mkt: Base con tecnología de Triple-Escudo que ofrece los beneficios preventivos para la edad de una crema hidratante, un suero suavizante y un primer radiante en una formula potente FPS 20. Caracteristicas: Base con multi-beneficios afirma, levanta, hidrata y cubre FPS 20. Tono: Medium Beige.",
309970048594,"Marca Revlon. Product Revlon Age Defying 3X Foundation. Producto Base de Maquillaje Merch code 50. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: Age Defying. Descripcion mkt: Base con tecnología de Triple-Escudo que ofrece los beneficios preventivos para la edad de una crema hidratante, un suero suavizante y un primer radiante en una formula potente FPS 20. Caracteristicas: Base con multi-beneficios afirma, levanta, hidrata y cubre FPS 20. Tono: Honey Beige.",
309970107970,"Marca Revlon. Product ColorStay Full Cover Foundation. Producto Base de Maquillaje Merch code 240. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: ColorStay Full Cover ™ Foundation para un acabado mate de cobertura total Dura hasta 24horas El uso cómodo que se mueve con tu piel, no se apelmaza ni pesa Fácil de aplicar y combina a la perfección. Caracteristicas:  Cobertura completa mate que no se siente pesada  Dura hasta 24horas  Packaging en tubo que permite una aplicación más fácil y ""On The Go"". Tono: Medium Beige.",
309970108007,"Marca Revlon. Product ColorStay Full Cover Foundation. Producto Base de Maquillaje Merch code 330. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: ColorStay Full Cover ™ Foundation para un acabado mate de cobertura total Dura hasta 24horas El uso cómodo que se mueve con tu piel, no se apelmaza ni pesa Fácil de aplicar y combina a la perfección. Caracteristicas:  Cobertura completa mate que no se siente pesada  Dura hasta 24horas  Packaging en tubo que permite una aplicación más fácil y ""On The Go"". Tono: Natural Tan.",
309970107949,"Marca Revlon. Product ColorStay Full Cover Foundation. Producto Base de Maquillaje Merch code 210. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: ColorStay Full Cover ™ Foundation para un acabado mate de cobertura total Dura hasta 24horas El uso cómodo que se mueve con tu piel, no se apelmaza ni pesa Fácil de aplicar y combina a la perfección. Caracteristicas:  Cobertura completa mate que no se siente pesada  Dura hasta 24horas  Packaging en tubo que permite una aplicación más fácil y ""On The Go"". Tono: Sand Beige.",
309970107994,"Marca Revlon. Product ColorStay Full Cover Foundation. Producto Base de Maquillaje Merch code 320. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: ColorStay Full Cover ™ Foundation para un acabado mate de cobertura total Dura hasta 24horas El uso cómodo que se mueve con tu piel, no se apelmaza ni pesa Fácil de aplicar y combina a la perfección. Caracteristicas:  Cobertura completa mate que no se siente pesada  Dura hasta 24horas  Packaging en tubo que permite una aplicación más fácil y ""On The Go"". Tono: True Beige.",
309974700030,"Marca Revlon. Product Revlon Colorstay Longwear Makeup. Producto Base de Maquillaje de Larga Duración Merch code 180. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: La base de maquillaje preferida en Estados Unidos, con un acabado prolijo y factor de protección solar 5 Su fórmula tiene acido salicílico Impecable cobertura semi mate graduable que dura hasta por 24horas Fórmula que provee una sensación liviana y cómoda especialmente creada para una piel mixta o grasa Ayuda a controlar el sudor y el brillo del rostro Libre de aceite, sin ftalatos. Caracteristicas: COMBINATION /OILY SKIN Para pieles mixtas a grasas  Nutre la piel con Vitamina E y antioxidantes  Su fórmula ayuda a controlar la oleosidad de la piel  Deja la piel lisa, suave, mate hasta por 24horas Minimiza la apariencia de imperfecciones y poros  Fórmula sin aceite  FPS 5  Resultado: deja un aspecto mate, con apariencia fresca y sensación liviana hasta por 24horas No deja sensación oleosa ni sequedad en la piel  Disponible en 5tonos Modo de uso  Agitá el producto 2 Aplicá en una sola área desvaneciendo rápidamente 3 Para retirarlo, hacelo con un limpiador facial. Tono: Sand Beige.",
309974700054,"Marca Revlon. Product Revlon Colorstay Longwear Makeup. Producto Base de Maquillaje de Larga Duración Merch code 220. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: La base de maquillaje preferida en Estados Unidos, con un acabado prolijo y factor de protección solar 5 Su fórmula tiene acido salicílico Impecable cobertura semi mate graduable que dura hasta por 24horas Fórmula que provee una sensación liviana y cómoda especialmente creada para una piel mixta o grasa Ayuda a controlar el sudor y el brillo del rostro Libre de aceite, sin ftalatos. Caracteristicas: COMBINATION /OILY SKIN Para pieles mixtas a grasas  Nutre la piel con Vitamina E y antioxidantes  Su fórmula ayuda a controlar la oleosidad de la piel  Deja la piel lisa, suave, mate hasta por 24horas Minimiza la apariencia de imperfecciones y poros  Fórmula sin aceite  FPS 5  Resultado: deja un aspecto mate, con apariencia fresca y sensación liviana hasta por 24horas No deja sensación oleosa ni sequedad en la piel  Disponible en 5tonos Modo de uso  Agitá el producto 2 Aplicá en una sola área desvaneciendo rápidamente 3 Para retirarlo, hacelo con un limpiador facial. Tono: Natural Beige.",
309974700061,"Marca Revlon. Product Revlon Colorstay Longwear Makeup. Producto Base de Maquillaje de Larga Duración Merch code 240. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: La base de maquillaje preferida en Estados Unidos, con un acabado prolijo y factor de protección solar 5 Su fórmula tiene acido salicílico Impecable cobertura semi mate graduable que dura hasta por 24horas Fórmula que provee una sensación liviana y cómoda especialmente creada para una piel mixta o grasa Ayuda a controlar el sudor y el brillo del rostro Libre de aceite, sin ftalatos. Caracteristicas: COMBINATION /OILY SKIN Para pieles mixtas a grasas  Nutre la piel con Vitamina E y antioxidantes  Su fórmula ayuda a controlar la oleosidad de la piel  Deja la piel lisa, suave, mate hasta por 24horas Minimiza la apariencia de imperfecciones y poros  Fórmula sin aceite  FPS 5  Resultado: deja un aspecto mate, con apariencia fresca y sensación liviana hasta por 24horas No deja sensación oleosa ni sequedad en la piel  Disponible en 5tonos Modo de uso  Agitá el producto 2 Aplicá en una sola área desvaneciendo rápidamente 3 Para retirarlo, hacelo con un limpiador facial. Tono: Medium Beige.",
309974700108,"Marca Revlon. Product Revlon Colorstay Longwear Makeup. Producto Base de Maquillaje de Larga Duración Merch code 320. Tipo: Revlon Cosmetics. Categoria: Maquillaje para ROSTRO. Subcategoria: Base de Maquillaje. Familia: ColorStay. Descripcion mkt: La base de maquillaje preferida en Estados Unidos, con un acabado prolijo y factor de protección solar 5 Su fórmula tiene acido salicílico Impecable cobertura semi mate graduable que dura hasta por 24horas Fórmula que provee una sensación liviana y cómoda especialmente creada para una piel mixta o grasa Ayuda a controlar el sudor y el brillo del rostro Libre de aceite, sin ftalatos. Caracteristicas: COMBINATION /OILY SKIN Para pieles mixtas a grasas  Nutre la piel con Vitamina E y antioxidantes  Su fórmula ayuda a controlar la oleosidad de la piel  Deja la piel lisa, suave, mate hasta por 24horas Minimiza la apariencia de imperfecciones y poros  Fórmula sin aceite  FPS 5  Resultado: deja un aspecto mate, con apariencia fresca y sensación liviana hasta por 24horas No deja sensación oleosa ni sequedad en la piel  Disponible en 5tonos Modo de uso  Agitá el producto 2 Aplicá en una sola área desvaneciendo rápidamente 3 Para retirarlo, hacelo con un limpiador facial. Tono: True Beige.",
